date,open,high,low,close,volume
2021-11-04,0.3801,0.3801,0.3251,0.3397,7844.0
2021-11-05,0.3397,0.3397,0.3397,0.3397,0.0
2021-11-08,0.358,0.437,0.358,0.437,11469.0
2021-11-09,0.4,0.5,0.358,0.45,27902.0
2021-11-10,0.43,0.5174,0.36,0.4502,44900.0
2021-11-11,0.45,0.5199,0.45,0.49,10088.0
2021-11-12,0.4999,0.55,0.4077,0.4926,67154.0
2021-11-15,0.4926,0.4926,0.4926,0.4926,2.0
2021-11-16,0.4926,0.4926,0.4926,0.4926,1.0
2021-11-17,0.4926,0.4926,0.4926,0.4926,0.0
2021-11-18,0.451,0.5499,0.451,0.5499,425.0
2021-11-19,0.5,0.5,0.5,0.5,1089.0
2021-11-22,0.55,0.75,0.5157,0.5323,120964.0
2021-11-23,0.5053,0.5153,0.3363,0.37,6001.0
2021-11-24,0.54,0.54,0.54,0.54,100.0
2021-11-26,0.4061,0.4061,0.4061,0.4061,1075.0
2021-11-29,0.4061,0.4061,0.4061,0.4061,0.0
2021-11-30,0.4203,0.4203,0.39,0.4175,10900.0
2021-12-01,0.4175,0.4175,0.4175,0.4175,11.0
2021-12-02,0.43,0.4749,0.42,0.42,1104.0
2021-12-03,0.4,0.448,0.4,0.448,400.0
2021-12-06,0.39,0.39,0.39,0.39,2500.0
2021-12-07,0.39,0.39,0.39,0.39,0.0
2021-12-08,0.4,0.4299,0.4,0.4,800.0
2021-12-09,0.4,0.4,0.4,0.4,0.0
2021-12-10,0.3902,0.3903,0.39,0.39,2600.0
2021-12-13,0.4599,0.5495,0.4345,0.4621,20853.0
2021-12-14,0.4401,0.632,0.4136,0.4894,45052.0
2021-12-15,0.55,0.5745,0.4506,0.47,38397.0
2021-12-16,0.45,0.58,0.3711,0.5,33332.0
2021-12-17,0.4139,0.52,0.4139,0.48,2516.0
2021-12-20,0.451,0.5299,0.451,0.5299,2130.0
2021-12-21,1.26,1.8,0.7501,0.83,1700974.0
2021-12-22,0.77,1.02,0.6004,0.848,264269.0
2021-12-23,0.7101,0.7821,0.6096,0.61,176715.0
2021-12-27,0.6101,0.9501,0.6001,0.8849,206728.0
2021-12-28,1.28,1.365,0.85,0.89,564313.0
2021-12-29,0.8001,1.04,0.7102,0.9548,166568.0
2021-12-30,1.26,1.5498,0.98,1.09,430850.0
2021-12-31,1.05,1.13,0.95,1.12,227734.0
2022-01-03,0.9611,2.65,0.9601,1.86,810100.0
2022-01-04,1.55,3.26,1.49,2.95,1137587.0
2022-01-05,2.6,3.61,2.17,2.64,732529.0
2022-01-06,2.695,3.05,1.6795,1.76,401297.0
2022-01-07,1.65,2.0599,1.36,1.46,222516.0
2022-01-10,1.69,2.39,1.625,1.96,438526.0
2022-01-11,2.04,2.715,1.99,2.2,225888.0
2022-01-12,2.06,2.358,1.75,2.0499,339858.0
2022-01-13,1.91,2.07,1.62,1.99,123316.0
2022-01-14,1.77,2.75,1.75,2.44,387444.0
2022-01-18,2.31,3.0981,1.8,1.85,338859.0
2022-01-19,2.0728,2.4,1.88,1.9,101079.0
2022-01-20,2.15,2.2299,1.42,1.4999,95397.0
2022-01-21,1.56,1.67,1.22,1.47,91281.0
2022-01-24,1.37,1.4596,1.1211,1.2,76686.0
2022-01-25,1.159,1.71,0.95,1.295,231105.0
2022-01-26,1.345,1.4401,1.05,1.15,98547.0
2022-01-27,1.05,1.31,1.02,1.04,33077.0
2022-01-28,1.21,1.21,0.9261,1.03,81854.0
2022-01-31,0.9502,1.25,0.9502,1.11,35148.0
2022-02-01,1.0,1.2483,1.0,1.06,17177.0
2022-02-02,1.0601,1.13,0.97,1.0899,28449.0
2022-02-03,1.04,1.06,0.95,0.9999,24570.0
2022-02-04,0.9989,1.0,0.83,0.83,87337.0
2022-02-07,0.81,0.81,0.6297,0.63,69191.0
2022-02-08,0.6302,0.73,0.6302,0.6698,36265.0
2022-02-09,0.7805,0.8187,0.7068,0.7628,94852.0
2022-02-10,0.7301,1.0312,0.7301,0.92,60821.0
