date,open,high,low,close,volume
2025-03-10,0.0745,0.0745,0.0512,0.0522,599.0
2025-03-11,0.0544,0.0544,0.0544,0.0544,405.0
2025-03-12,0.06,0.06,0.0551,0.06,3286.0
2025-03-13,0.06,0.06,0.06,0.06,0.0
2025-03-14,0.06,0.06,0.06,0.06,5766.0
2025-03-17,0.06,0.06,0.06,0.06,0.0
2025-03-18,0.0588,0.0588,0.0501,0.0501,24462.0
2025-03-19,0.056,0.056,0.056,0.056,706.0
2025-03-20,0.0745,0.1,0.051,0.051,61917.0
2025-03-21,0.0555,0.0555,0.0501,0.0501,13697.0
2025-03-24,0.0501,0.0501,0.0501,0.0501,75.0
2025-03-25,0.0518,0.055,0.0518,0.055,1007.0
2025-03-26,0.09,0.09,0.0611,0.0611,1702.0
2025-03-27,0.0611,0.0611,0.0611,0.0611,33.0
2025-03-28,0.0638,0.0638,0.0638,0.0638,550.0
2025-03-31,0.0665,0.0666,0.0665,0.0665,1240.0
2025-04-01,0.061,0.061,0.06,0.06,2328.0
2025-04-02,0.0647,0.0647,0.0647,0.0647,346.0
2025-04-03,0.0638,0.0638,0.0638,0.0638,439.0
2025-04-04,0.0707,0.075,0.0636,0.07,2741.0
2025-04-07,0.07,0.07,0.07,0.07,58.0
2025-04-08,0.0632,0.0777,0.0632,0.0777,803.0
2025-04-09,0.0777,0.0777,0.0777,0.0777,2.0
2025-04-10,0.0634,0.0777,0.0634,0.0634,4649.0
2025-04-11,0.0634,0.0634,0.0634,0.0634,0.0
2025-04-14,0.0634,0.0634,0.0634,0.0634,89.0
2025-04-15,0.0666,0.0666,0.0665,0.0665,806.0
2025-04-16,0.0774,0.079,0.0634,0.0634,4107.0
2025-04-17,0.0721,0.0788,0.0641,0.073,4150.0
2025-04-21,0.0726,0.0799,0.0651,0.0799,24786.0
2025-04-22,0.073,0.0798,0.0729,0.0729,12540.0
2025-04-23,0.0729,0.0729,0.0729,0.0729,0.0
2025-04-24,0.0798,0.0894,0.0798,0.0894,6001.0
2025-04-25,0.0894,0.0894,0.0894,0.0894,74.0
2025-04-28,0.0656,0.0781,0.0634,0.0674,7330.0
2025-04-29,0.0674,0.0674,0.0674,0.0674,0.0
2025-04-30,0.0634,0.0634,0.0499,0.05,42288.0
2025-05-01,0.07,0.07,0.063,0.0692,2345.0
2025-05-02,0.0574,0.0755,0.0553,0.0755,2307.0
2025-05-05,0.0757,0.0757,0.0757,0.0757,252.0
2025-05-06,0.0757,0.0757,0.0757,0.0757,15.0
2025-05-07,0.07,0.07,0.07,0.07,1500.0
2025-05-08,0.07,0.0715,0.07,0.0715,175600.0
2025-05-09,0.077,0.08,0.077,0.08,282339.0
2025-05-12,0.0763,0.085,0.0763,0.08,35044.0
2025-05-13,0.08,0.1,0.0701,0.08,103299.0
2025-05-14,0.08,0.1,0.08,0.09,21261.0
2025-05-15,0.09,0.09,0.09,0.09,457.0
2025-05-16,0.0899,0.0899,0.0899,0.0899,1800.0
2025-05-19,0.0899,0.0899,0.0899,0.0899,36.0
2025-05-20,0.0899,0.0899,0.0899,0.0899,0.0
2025-05-21,0.08,0.08,0.07,0.07,5257.0
2025-05-22,0.09,0.09,0.06,0.0769,50650.0
2025-05-23,0.0691,0.09,0.0621,0.083,5259.0
2025-05-27,0.065,0.09,0.065,0.0808,6270.0
2025-05-28,0.09,0.117,0.085,0.117,974538.0
2025-05-29,0.0915,0.12,0.09,0.12,11694.0
2025-05-30,0.096,0.13,0.096,0.1,39424.0
2025-06-02,0.1,0.1151,0.0946,0.1,64520.0
2025-06-03,0.1,0.1,0.0946,0.0999,10136.0
2025-06-04,0.1,0.1,0.0998,0.1,30301.0
